open_time,open,high,low,close,volume
1750118400000,646.0,666.0,644.5,663.6,1815993.0
1750204800000,667.5,667.5,658.2,660.8,1406198.0
1750291200000,660.8,663.0,648.2,655.5,3354384.0
1750377600000,654.7,659.3,644.8,651.5,1817036.0
1750636800000,660.0,664.0,641.7,642.5,2192966.0
1750723200000,639.8,648.0,630.0,647.0,2479106.0
1750809600000,647.0,659.8,643.9,655.3,1418038.0
1750896000000,654.0,659.9,651.9,653.0,945090.0
1750982400000,651.5,672.0,649.8,670.2,2326776.0
1751068800000,669.0,674.2,669.0,669.1,77579.0
1751155200000,669.9,669.9,666.2,666.2,59677.0
1751241600000,666.3,673.9,662.2,670.1,1581812.0
1751328000000,670.7,671.9,650.8,653.9,2690859.0
1751414400000,654.2,656.7,643.0,646.3,1692999.0
1751500800000,647.7,653.7,636.6,637.2,1615934.0
1751587200000,637.2,649.2,632.3,642.0,1867565.0
1751673600000,642.0,643.5,641.1,641.6,27678.0
1751760000000,641.6,642.3,640.3,641.5,28408.0
1751846400000,641.5,641.7,633.4,639.2,1037272.0
1751932800000,635.0,640.4,619.6,621.2,2485747.0
1752019200000,621.0,628.7,608.1,614.2,2297085.0
1752105600000,615.0,627.5,610.6,623.8,1057917.0
1752192000000,622.3,626.6,604.0,608.1,1697666.0
1752278400000,610.0,611.8,608.7,608.7,25384.0
1752364800000,609.0,610.7,604.9,609.3,59900.0
1752451200000,606.3,639.8,596.9,624.6,2731095.0
1752537600000,625.1,629.7,624.0,628.1,988307.0
1752624000000,628.1,636.3,624.0,628.8,1312566.0
1752710400000,628.9,636.0,626.6,632.9,1040515.0
1752796800000,629.6,661.6,629.6,659.9,4036337.0
1752883200000,661.8,668.0,661.1,662.3,105990.0
1752969600000,663.8,666.0,663.8,664.4,37933.0
1753056000000,664.4,665.5,652.7,660.9,1668141.0
1753142400000,661.0,667.0,653.2,666.5,1256865.0
1753228800000,666.9,676.0,666.9,671.6,1711859.0
1753315200000,672.8,677.4,664.6,669.6,1343278.0
1753401600000,668.0,674.8,650.3,664.0,2575728.0
1753488000000,663.8,666.7,663.8,664.8,26874.0
1753574400000,663.6,664.4,663.0,663.5,25372.0
1753660800000,663.9,664.7,647.4,650.3,2258825.0
1753747200000,652.9,652.9,639.9,644.2,1850073.0
1753833600000,644.2,648.9,640.0,646.0,1012615.0
1753920000000,644.4,648.1,638.9,647.0,1198183.0
1754006400000,647.0,652.3,643.7,651.1,1682697.0
1754265600000,651.4,660.5,648.3,658.6,1367437.0
1754352000000,661.6,668.9,654.5,668.7,1143992.0
1754438400000,669.0,710.0,651.7,688.6,4399127.0
1754524800000,686.2,711.7,679.6,703.0,5491030.0
1754611200000,703.4,731.4,695.2,728.7,3879237.0
1754870400000,729.0,746.0,718.1,721.2,3518871.0
1754956800000,722.0,726.9,717.2,723.2,1411525.0
1755043200000,723.0,726.3,710.1,712.5,1808772.0
1755129600000,712.5,724.0,708.6,721.6,1916117.0
1755216000000,722.6,730.0,717.3,725.4,1136685.0
1755302400000,715.0,718.7,704.1,710.1,277556.0
1755388800000,710.1,711.1,704.6,706.8,141203.0
1755475200000,705.0,715.4,695.1,706.2,4704944.0
1755561600000,708.0,715.0,697.7,698.3,2196565.0
1755648000000,698.4,703.5,691.5,694.3,1341526.0
1755734400000,694.1,698.0,677.8,681.2,1978379.0
1755820800000,683.0,684.9,667.0,675.0,2882319.0
1755907200000,676.3,678.3,674.8,677.8,44444.0
1755993600000,677.8,678.0,672.5,673.9,53278.0
1756080000000,673.8,674.0,659.1,665.5,1405451.0
1756166400000,665.5,674.2,656.0,660.2,1312519.0
1756252800000,662.3,662.3,651.7,653.7,2715706.0
1756339200000,653.7,656.5,644.5,647.7,1919205.0
1756425600000,645.6,653.0,642.3,651.3,1484423.0
1756512000000,653.0,655.8,651.6,654.4,69052.0
1756598400000,654.5,657.8,654.4,657.4,56141.0
1756684800000,659.0,662.4,649.1,651.0,1097749.0
1756771200000,651.0,652.8,640.1,647.0,1363003.0
1756857600000,647.0,657.7,640.0,653.9,1284221.0
1756944000000,653.0,657.0,648.4,655.4,961183.0
1757030400000,656.0,665.8,655.2,664.3,1129251.0
1757116800000,664.3,664.9,662.0,663.2,25208.0
1757203200000,663.2,665.5,661.9,664.0,66782.0
1757289600000,663.9,666.0,655.0,658.7,1237148.0
1757376000000,658.9,661.6,653.3,657.3,1095422.0
1757462400000,657.3,661.1,650.0,650.1,1196492.0
1757548800000,650.1,664.7,650.1,655.1,1327028.0
1757635200000,655.2,660.0,640.0,645.5,2249172.0
1757721600000,645.5,646.8,640.9,641.4,49985.0
1757808000000,643.6,643.6,640.3,642.8,69824.0
1757894400000,643.0,644.2,635.4,641.9,1554373.0
1757980800000,642.8,646.7,629.6,631.7,2900939.0
1758067200000,631.5,634.3,626.1,629.3,1434182.0
1758153600000,630.5,632.6,618.1,620.4,4124752.0
1758240000000,620.4,624.2,615.7,616.5,1629923.0
1758499200000,616.5,625.1,607.5,623.9,1220303.0
1758585600000,623.7,627.5,606.7,610.3,1314665.0
1758672000000,612.5,631.7,605.7,627.2,1504597.0
1758758400000,625.7,635.8,624.7,627.3,1467227.0
1758844800000,627.3,648.0,620.8,645.9,2228742.0
1758931200000,645.9,647.4,643.0,644.0,52767.0
1759017600000,644.5,645.6,630.0,640.1,306236.0
1759104000000,640.0,647.5,630.1,632.1,2217474.0
1759190400000,630.6,636.6,622.3,630.0,1844213.0
1759276800000,630.1,633.9,611.6,614.6,1313160.0
1759363200000,614.6,616.0,598.3,600.0,1638755.0
1759449600000,602.8,605.9,581.0,581.8,1271256.0
1759536000000,581.8,583.8,568.2,572.8,326988.0
1759622400000,572.8,578.4,570.0,578.4,97233.0
1759708800000,581.7,593.2,569.7,591.9,2951835.0
1759795200000,592.9,598.7,585.4,598.0,1891308.0
1759881600000,598.0,602.7,571.9,578.0,2200748.0
1759968000000,579.0,610.6,568.0,607.7,2729511.0
1760054400000,607.8,610.9,580.3,581.9,2167712.0
1760140800000,581.9,586.3,578.0,584.9,116671.0
1760227200000,585.2,589.9,585.2,588.2,93957.0
1760313600000,589.2,596.0,580.5,595.3,2641351.0
1760400000000,580.5,580.7,555.6,557.5,2740600.0
1760486400000,557.2,561.0,539.7,542.2,2189159.0
1760572800000,542.4,589.1,535.5,589.1,4778074.0
1760659200000,589.5,612.0,581.1,606.6,3414106.0
1760745600000,606.4,618.4,606.4,614.9,312507.0
1760832000000,615.3,617.7,604.8,609.2,189916.0
1760918400000,610.4,612.2,600.4,607.6,999613.0
1761004800000,606.5,612.6,568.0,596.5,2844806.0
1761091200000,594.6,595.6,565.0,580.4,2174699.0
1761177600000,570.0,578.4,559.1,565.5,1899147.0
1761264000000,565.5,573.6,549.7,557.1,1827884.0
1761523200000,556.1,556.5,516.0,517.1,2945995.0
1761609600000,517.1,526.2,511.1,519.8,3353073.0
1761696000000,522.3,540.5,516.4,536.9,3041385.0
1761782400000,536.4,549.8,528.8,544.5,2160083.0
1761868800000,543.4,550.0,522.7,531.9,1616963.0
1761955200000,532.1,539.6,529.4,537.4,884160.0
1762128000000,538.2,556.8,537.6,553.0,1112501.0
1762300800000,551.4,554.8,541.8,546.8,1475694.0
1762387200000,545.7,548.7,537.0,541.6,1312792.0
1762473600000,539.4,564.8,535.1,562.5,2771165.0
1762560000000,563.4,564.5,559.1,560.8,97287.0
1762646400000,562.5,562.5,559.0,562.4,63830.0
1762732800000,562.4,568.1,555.3,557.0,1574692.0
1762819200000,560.5,565.8,549.5,561.2,1159964.0
1762905600000,561.2,563.1,548.2,550.3,975405.0
1762992000000,551.0,553.5,545.1,549.0,1058280.0
1763078400000,549.0,552.3,543.0,547.3,994843.0
1763164800000,547.5,548.8,546.0,547.0,48882.0
1763251200000,545.2,547.8,543.7,545.1,32970.0
1763337600000,545.7,551.4,540.0,544.5,1111912.0
1763424000000,544.9,573.8,542.2,564.9,3833222.0
1763510400000,564.9,608.7,557.8,598.3,6657922.0
1763596800000,596.0,646.2,593.7,628.8,6091119.0
1763683200000,628.8,632.7,603.3,626.0,3707619.0
1763942400000,629.4,630.0,597.0,601.0,3199670.0
1764028800000,601.1,608.5,587.8,600.4,2877382.0
1764115200000,600.4,603.0,590.3,592.8,1110153.0
1764201600000,592.8,599.5,575.7,576.6,1833951.0
1764288000000,576.4,604.0,576.4,602.5,2423199.0
1764374400000,601.8,604.7,598.9,599.5,90569.0
1764460800000,599.7,608.0,599.5,606.2,149569.0
1764547200000,605.6,605.6,590.0,595.4,2127669.0
1764633600000,595.4,602.8,590.8,598.4,1194836.0
1764720000000,592.3,592.8,581.5,588.4,1781833.0
1764806400000,590.2,596.0,586.5,588.3,855649.0
1764892800000,588.1,610.0,587.8,605.8,2692484.0
1765152000000,603.8,610.9,587.5,590.3,2431455.0
1765238400000,590.2,608.7,585.0,598.4,2143349.0
1765324800000,598.4,603.6,595.5,597.3,1358131.0
1765411200000,597.3,611.5,597.1,607.0,2001748.0
1765497600000,607.0,615.5,597.1,597.1,2686053.0
1765584000000,598.6,602.0,597.3,600.4,111390.0
1765670400000,601.0,601.7,596.0,599.2,95583.0
1765756800000,600.0,611.5,598.6,608.7,1869810.0
1765843200000,608.7,613.4,604.4,608.3,1382778.0
1765929600000,608.3,614.0,597.2,604.2,1653100.0
1766016000000,604.5,605.5,582.5,589.0,3815306.0
1766102400000,589.0,597.5,581.0,585.9,2968786.0
1766188800000,585.9,588.3,583.7,585.3,117382.0
1766275200000,587.0,587.4,584.1,586.2,74104.0
1766361600000,586.1,588.3,571.0,575.1,1661832.0
1766448000000,574.7,580.6,570.5,576.5,1054218.0
1766534400000,578.0,579.1,571.2,572.9,771695.0
1766620800000,571.7,573.7,563.8,568.8,1038481.0
1766707200000,567.9,584.3,567.9,584.3,1333638.0
1766793600000,584.8,585.0,581.5,581.9,139054.0
1766880000000,582.9,583.4,580.0,582.8,98333.0
1766966400000,583.0,592.7,568.1,572.3,2508932.0
1767052800000,572.5,581.8,570.5,580.7,1846160.0
1767571200000,577.6,580.0,570.6,576.9,777492.0
1767657600000,577.8,582.2,572.7,574.7,691235.0
1767830400000,570.5,575.8,569.0,569.8,662593.0
1767916800000,564.8,564.8,560.1,562.4,626666.0
1768176000000,562.3,564.9,556.6,558.0,905804.0
1768262400000,558.0,559.3,543.2,546.8,1646334.0
1768348800000,553.0,562.7,540.5,557.1,2215373.0
1768435200000,556.0,565.5,555.8,564.0,1627362.0
1768521600000,565.3,566.2,557.6,560.7,1953133.0
1768608000000,560.1,562.8,560.1,561.5,36846.0
1768694400000,561.5,562.3,560.8,562.2,29263.0
1768780800000,563.0,563.0,555.0,555.5,996335.0
1768867200000,555.5,556.8,549.2,553.4,1179330.0
1768953600000,553.4,566.7,549.5,565.6,1259403.0
1769040000000,565.6,570.5,558.1,563.8,1741132.0
1769126400000,563.9,570.0,558.7,567.4,915720.0
1769212800000,567.4,569.3,560.4,565.0,227973.0
1769299200000,565.9,569.0,563.7,567.0,121836.0
1769385600000,567.0,567.5,558.9,562.8,1153454.0
1769472000000,564.9,573.0,559.1,572.5,1334141.0
1769558400000,572.5,579.4,571.1,573.4,1938273.0
1769644800000,573.5,589.1,570.6,578.5,3725720.0
1769731200000,578.5,581.9,569.7,574.1,1520467.0
1769817600000,575.5,578.8,573.8,577.8,54661.0
1769904000000,578.5,580.2,575.5,577.4,91661.0
1769990400000,575.0,577.0,563.3,569.8,1471920.0
1770076800000,569.1,571.1,562.3,567.6,959649.0
1770163200000,567.6,576.5,561.6,566.7,1632902.0
1770249600000,566.0,568.9,555.4,561.4,2003457.0
1770336000000,561.3,564.0,555.6,557.5,796229.0
1770422400000,557.5,558.9,556.4,558.5,26092.0
1770508800000,557.6,558.6,556.0,556.4,53864.0
1770595200000,556.1,556.9,547.0,549.0,979265.0
1770681600000,549.4,552.7,541.0,542.2,1189593.0
1770768000000,542.2,551.2,541.0,543.7,2394037.0
1770854400000,545.1,555.0,542.6,548.1,1492822.0
1770940800000,549.4,553.0,543.7,546.9,1536919.0
1771200000000,548.9,553.0,546.0,546.8,841838.0
1771286400000,548.1,551.4,544.0,545.2,1128416.0
1771372800000,546.0,547.9,539.3,545.6,1387986.0
1771459200000,547.6,550.3,543.3,543.5,1131662.0
1771545600000,544.0,546.1,539.0,542.0,1088872.0
1771632000000,542.4,544.1,541.8,543.2,41876.0
1771718400000,543.2,544.1,541.9,543.1,64781.0
1771804800000,543.0,543.9,542.2,543.5,57483.0
1771891200000,543.5,548.1,539.5,542.5,1197260.0
