open_time,open,high,low,close,volume
1750118400000,6274.5,6430.0,6238.0,6408.0,931235.0
1750204800000,6420.0,6428.0,6350.5,6383.5,622260.0
1750291200000,6385.5,6409.0,6311.5,6336.0,832038.0
1750377600000,6322.5,6358.5,6260.0,6281.0,474471.0
1750636800000,6388.5,6390.0,6230.0,6242.0,881606.0
1750723200000,6245.0,6247.5,6110.0,6208.5,895184.0
1750809600000,6218.5,6268.5,6185.5,6236.5,460327.0
1750896000000,6250.0,6258.0,6202.0,6205.5,310907.0
1750982400000,6216.0,6289.5,6186.5,6274.0,566188.0
1751068800000,6275.0,6293.0,6272.0,6272.0,27884.0
1751155200000,6272.0,6277.0,6250.0,6252.5,28658.0
1751241600000,6252.5,6336.0,6225.0,6307.5,586191.0
1751328000000,6325.0,6348.0,6291.0,6306.0,469849.0
1751414400000,6318.0,6327.0,6186.0,6234.0,686614.0
1751500800000,6240.0,6244.0,6127.5,6138.0,823226.0
1751587200000,6131.0,6178.0,6089.0,6151.5,892097.0
1751673600000,6151.5,6165.0,6127.0,6154.5,29549.0
1751760000000,6154.5,6155.0,6140.0,6145.5,13250.0
1751846400000,6144.5,6158.0,6100.0,6110.5,371232.0
1751932800000,6105.0,6122.0,6000.0,6013.0,771812.0
1752019200000,6013.0,6223.0,5886.5,5934.0,1283003.0
1752105600000,5944.0,5967.0,5903.0,5932.5,476900.0
1752192000000,5932.0,5941.5,5706.0,5737.5,1173251.0
1752278400000,5740.5,5789.0,5740.0,5765.0,55401.0
1752364800000,5765.0,5787.0,5710.5,5744.5,71916.0
1752451200000,5713.5,5946.5,5626.0,5933.0,1492664.0
1752537600000,5937.0,5980.0,5904.0,5913.5,638520.0
1752624000000,5916.0,5974.5,5887.0,5943.0,627174.0
1752710400000,5943.0,6009.0,5910.5,5925.5,610953.0
1752796800000,5925.5,6115.0,5909.0,6114.5,761806.0
1752883200000,6128.0,6194.5,6120.0,6168.0,108072.0
1752969600000,6170.0,6195.0,6161.5,6178.5,37646.0
1753056000000,6178.5,6219.0,6151.0,6170.0,577592.0
1753142400000,6170.0,6210.0,6127.0,6196.5,452398.0
1753228800000,6197.0,6249.5,6190.0,6190.0,481180.0
1753315200000,6177.0,6216.0,6150.5,6169.0,344760.0
1753401600000,6169.0,6196.5,6050.0,6074.5,668285.0
1753488000000,6095.0,6110.0,6091.0,6098.0,24384.0
1753574400000,6097.0,6101.0,6074.0,6078.5,18403.0
1753660800000,6076.0,6118.0,5969.0,5981.5,747912.0
1753747200000,5993.0,6030.5,5955.0,6005.0,470750.0
1753833600000,6005.0,6026.0,5902.0,5925.5,495343.0
1753920000000,5925.0,5968.5,5870.5,5922.0,467390.0
1754006400000,5930.0,5948.0,5888.0,5910.5,418382.0
1754265600000,5924.0,6099.0,5924.0,6097.5,849201.0
1754352000000,6083.5,6110.5,6034.5,6081.0,578750.0
1754438400000,6083.0,6250.0,5985.0,6170.0,1159821.0
1754524800000,6169.0,6296.0,6111.5,6202.5,1372471.0
1754611200000,6224.0,6331.5,6179.5,6320.0,680073.0
1754870400000,6355.0,6430.0,6319.0,6336.5,790467.0
1754956800000,6356.5,6396.0,6291.5,6385.0,422948.0
1755043200000,6385.0,6395.0,6322.0,6336.0,463900.0
1755129600000,6336.0,6403.5,6283.0,6387.0,533809.0
1755216000000,6401.0,6475.0,6380.5,6444.0,556602.0
1755302400000,6393.0,6393.0,6275.0,6360.0,231216.0
1755388800000,6360.0,6363.0,6315.5,6337.5,51592.0
1755475200000,6334.0,6491.5,6321.0,6420.0,540469.0
1755561600000,6420.0,6439.5,6340.0,6365.0,421125.0
1755648000000,6365.5,6382.0,6300.0,6311.5,324176.0
1755734400000,6311.5,6342.5,6234.0,6249.0,445332.0
1755820800000,6249.0,6340.0,6237.5,6326.0,456464.0
1755907200000,6326.0,6340.0,6300.0,6317.0,16358.0
1755993600000,6318.0,6324.0,6284.0,6301.0,21795.0
1756080000000,6298.0,6311.0,6223.0,6275.5,340483.0
1756166400000,6283.0,6315.0,6255.5,6280.0,334709.0
1756252800000,6281.0,6329.5,6272.0,6323.0,272509.0
1756339200000,6328.0,6343.5,6250.0,6273.5,326001.0
1756425600000,6280.5,6595.0,6235.0,6430.5,3635668.0
1756512000000,6443.5,6444.0,6423.5,6429.0,37856.0
1756598400000,6430.5,6446.0,6427.5,6445.0,31405.0
1756684800000,6446.0,6459.0,6352.5,6370.0,537367.0
