symbol,date,open,high,low,close,volume
$S5FD,2025-08-04,33.0,45.72,33.0,44.93,0.0
$S5FD,2025-08-05,57.25,57.25,43.53,47.71,0.0
$S5FD,2025-08-06,54.87,57.25,47.71,51.49,0.0
$S5FD,2025-08-07,72.16,72.16,44.93,53.28,0.0
$S5FD,2025-08-08,50.09,60.83,50.09,50.69,0.0
$S5FD,2025-08-11,63.02,63.02,40.35,42.23,0.0
$S5FD,2025-08-12,59.56,70.71,56.37,70.71,0.0
$S5FD,2025-08-13,80.07,83.1,73.3,83.06,0.0
$S5FD,2025-08-14,71.57,73.75,62.62,70.17,0.0
$S5FD,2025-08-15,67.59,70.17,53.67,53.67,0.0
$S5FD,2025-08-18,38.96,49.9,38.96,39.16,0.0
$S5FD,2025-08-19,46.32,68.58,46.32,57.65,0.0
$S5FD,2025-08-20,60.63,65.2,56.26,61.43,0.0
$S5FD,2025-08-21,47.11,55.66,46.32,50.89,0.0
$S5FD,2025-08-22,89.06,89.86,84.09,85.08,0.0
$S5FD,2025-08-25,76.93,76.93,58.05,58.05,0.0
$S5FD,2025-08-26,59.24,59.24,49.5,54.87,0.0
$S5FD,2025-08-27,56.26,65.8,56.26,61.43,0.0
$S5FD,2025-08-28,46.12,47.51,36.97,47.51,0.0
$S5FD,2025-08-29,61.43,61.43,45.52,51.49,0.0
$S5FD,2025-09-02,24.65,32.0,21.47,29.22,0.0
$S5FD,2025-09-03,21.66,27.43,19.28,27.43,0.0
$S5FD,2025-09-04,33.79,55.46,33.79,55.46,0.0
$S5FD,2025-09-05,73.95,73.95,44.13,55.06,0.0
$S5FD,2025-09-08,39.96,56.06,39.96,56.06,0.0
$S5FD,2025-09-09,44.93,46.32,35.18,41.94,0.0
$S5FD,2025-09-10,38.56,43.33,27.63,33.99,0.0
$S5FD,2025-09-11,62.42,76.14,62.42,75.94,0.0
$S5FD,2025-09-12,71.76,71.76,50.69,50.89,0.0
$S5FD,2025-09-15,51.88,58.44,41.15,42.34,0.0
$S5FD,2025-09-16,41.74,41.74,29.62,34.39,0.0
$S5FD,2025-09-17,51.88,65.2,35.98,37.17,0.0
$S5FD,2025-09-18,49.1,62.42,48.7,55.66,0.0
$S5FD,2025-09-19,56.26,62.42,46.32,54.67,0.0
$S5FD,2025-09-22,40.95,54.27,40.95,51.09,0.0
$S5FD,2025-09-23,66.0,66.0,48.31,52.48,0.0
$S5FD,2025-09-24,50.29,51.29,40.35,41.94,0.0
$S5FD,2025-09-25,38.36,38.36,24.85,30.21,0.0
$S5FD,2025-09-26,51.68,56.66,43.93,56.06,0.0
$S5FD,2025-09-29,58.64,65.2,55.86,62.62,0.0
$S5FD,2025-09-30,66.2,66.79,52.88,66.4,0.0
$S5FD,2025-10-01,68.78,68.78,52.48,57.25,0.0
$S5FD,2025-10-02,51.09,54.87,42.14,53.28,0.0
$S5FD,2025-10-03,60.83,71.96,57.85,57.85,0.0
$S5FD,2025-10-06,59.04,62.02,53.08,54.47,0.0
$S5FD,2025-10-07,56.66,56.66,37.77,43.33,0.0
$S5FD,2025-10-08,37.77,53.08,37.77,48.31,0.0
$S5FD,2025-10-09,48.31,48.31,25.84,27.83,0.0
$S5FD,2025-10-10,27.83,38.36,12.92,13.12,0.0
$S5FD,2025-10-13,20.27,29.42,18.29,24.05,0.0
$S5FD,2025-10-14,35.98,66.79,35.98,60.63,0.0
$S5FD,2025-10-15,77.13,84.09,54.87,63.81,0.0
$S5FD,2025-10-16,71.96,71.96,41.94,46.32,0.0
$S5FD,2025-10-17,47.11,56.06,40.35,51.68,0.0
$S5FD,2025-10-20,70.37,76.14,66.6,74.75,0.0
$S5FD,2025-10-21,74.75,77.93,68.98,72.76,0.0
$S5FD,2025-10-22,70.77,77.33,60.43,61.82,0.0
$S5FD,2025-10-23,56.85,66.0,50.09,60.23,0.0
$S5FD,2025-10-24,67.19,67.19,57.25,57.25,0.0
$S5FD,2025-10-27,59.84,61.43,52.08,59.44,0.0
$S5FD,2025-10-28,44.73,50.29,35.98,36.38,0.0
$S5FD,2025-10-29,31.61,34.59,22.66,23.45,0.0
$S5FD,2025-10-30,32.8,38.56,25.84,25.84,0.0
$S5FD,2025-10-31,31.61,38.36,26.44,33.99,0.0
$S5FD,2025-11-03,23.85,39.36,21.27,38.17,0.0
$S5FD,2025-11-04,29.42,40.95,29.42,37.37,0.0
$S5FD,2025-11-05,38.36,57.25,36.58,52.08,0.0
