symbol,date,open,high,low,close,volume
$NCOH,2025-08-06,63.03,63.43,61.83,63.4,0.0
$NCOH,2025-08-07,65.19,65.19,60.4,61.7,0.0
$NCOH,2025-08-08,62.59,63.59,61.79,61.9,0.0
$NCOH,2025-08-11,64.09,64.09,59.9,60.26,0.0
$NCOH,2025-08-12,62.76,68.46,61.96,68.46,0.0
$NCOH,2025-08-13,69.66,73.37,69.66,73.37,0.0
$NCOH,2025-08-14,71.07,71.07,68.66,70.27,0.0
$NCOH,2025-08-15,71.47,71.67,68.86,69.16,0.0
$NCOH,2025-08-18,69.16,70.57,69.16,69.63,0.0
$NCOH,2025-08-19,70.14,71.04,67.73,68.23,0.0
$NCOH,2025-08-20,68.03,68.63,67.43,68.43,0.0
$NCOH,2025-08-21,66.83,68.83,66.83,68.8,0.0
$NCOH,2025-08-22,75.12,77.13,75.12,76.32,0.0
$NCOH,2025-08-25,74.62,74.62,72.11,72.21,0.0
$NCOH,2025-08-26,72.81,73.21,72.51,72.69,0.0
$NCOH,2025-08-27,73.19,74.59,73.19,74.49,0.0
$NCOH,2025-08-28,73.69,74.39,73.39,73.99,0.0
$NCOH,2025-08-29,74.29,74.29,72.08,73.09,0.0
$NCOH,2025-09-02,70.85,70.85,69.24,70.44,0.0
$NCOH,2025-09-03,70.84,70.84,69.73,70.81,0.0
$NCOH,2025-09-04,69.5,71.01,68.8,70.95,0.0
$NCOH,2025-09-05,73.46,73.46,70.75,73.36,0.0
$NCOH,2025-09-08,70.95,73.16,70.95,72.36,0.0
$NCOH,2025-09-09,69.84,70.75,69.14,70.45,0.0
$NCOH,2025-09-10,70.15,70.15,67.53,68.14,0.0
$NCOH,2025-09-11,69.64,71.35,69.64,71.35,0.0
$NCOH,2025-09-12,70.55,70.55,68.34,68.34,0.0
$NCOH,2025-09-15,68.04,69.14,67.63,68.04,0.0
$NCOH,2025-09-16,67.63,67.63,65.62,66.83,0.0
$NCOH,2025-09-17,68.14,72.16,67.43,67.53,0.0
$NCOH,2025-09-18,69.14,71.35,69.14,71.05,0.0
$NCOH,2025-09-19,70.45,70.95,68.84,69.24,0.0
$NCOH,2025-09-22,67.73,69.84,67.63,69.84,0.0
$NCOH,2025-09-23,71.35,71.35,68.14,68.14,0.0
$NCOH,2025-09-24,68.94,68.94,65.82,66.9,0.0
$NCOH,2025-09-25,64.28,65.09,62.57,62.83,0.0
$NCOH,2025-09-26,65.65,65.65,63.24,64.75,0.0
$NCOH,2025-09-29,64.45,64.45,63.24,63.44,0.0
$NCOH,2025-09-30,63.14,63.14,60.22,62.63,0.0
$NCOH,2025-10-01,61.83,64.21,60.22,63.12,0.0
$NCOH,2025-10-02,62.82,63.51,61.43,62.68,0.0
$NCOH,2025-10-03,64.57,66.76,64.57,64.77,0.0
$NCOH,2025-10-06,65.27,66.66,64.27,64.67,0.0
$NCOH,2025-10-07,65.27,65.27,61.19,61.39,0.0
$NCOH,2025-10-08,61.49,63.78,61.49,62.68,0.0
$NCOH,2025-10-09,62.68,63.28,60.79,61.15,0.0
$NCOH,2025-10-10,61.15,61.75,51.29,51.29,0.0
$NCOH,2025-10-13,53.28,56.67,53.28,55.27,0.0
$NCOH,2025-10-14,55.47,61.05,55.47,59.86,0.0
$NCOH,2025-10-15,60.95,62.25,57.96,59.16,0.0
$NCOH,2025-10-16,59.06,59.06,53.08,53.43,0.0
$NCOH,2025-10-17,53.63,54.23,52.34,54.03,0.0
$NCOH,2025-10-20,56.03,59.12,56.03,58.72,0.0
$NCOH,2025-10-21,58.32,60.91,57.92,60.17,0.0
$NCOH,2025-10-22,59.48,60.37,56.08,57.68,0.0
$NCOH,2025-10-23,58.28,59.78,57.58,58.68,0.0
$NCOH,2025-10-24,61.57,61.77,60.17,60.17,0.0
$NCOH,2025-10-27,62.17,62.37,60.67,60.67,0.0
$NCOH,2025-10-28,59.48,60.37,58.28,59.48,0.0
$NCOH,2025-10-29,58.48,59.08,53.59,54.4,0.0
$NCOH,2025-10-30,54.79,55.4,52.09,52.09,0.0
$NCOH,2025-10-31,53.59,54.59,52.59,53.93,0.0
$NCOH,2025-11-03,51.64,52.24,49.75,52.09,0.0
$NCOH,2025-11-04,50.79,51.09,48.0,48.0,0.0
$NCOH,2025-11-05,48.6,52.39,48.3,51.39,0.0
$NCOH,2025-11-06,50.99,50.99,47.3,47.3,0.0
$NCOH,2025-11-07,46.7,49.0,45.3,49.0,0.0
$NCOH,2025-11-10,50.99,52.59,49.2,51.49,0.0
$NCOH,2025-11-11,51.69,53.49,51.49,53.09,0.0
$NCOH,2025-11-12,55.08,55.08,52.49,52.49,0.0
$NCOH,2025-11-13,51.09,51.89,47.4,47.75,0.0
$NCOH,2025-11-14,44.45,47.45,44.45,46.45,0.0
$NCOH,2025-11-17,45.85,45.85,40.95,41.54,0.0
$NCOH,2025-11-18,40.44,42.24,39.73,41.24,0.0
$NCOH,2025-11-19,41.14,42.24,39.73,40.64,0.0
$NCOH,2025-11-20,44.34,44.74,37.13,37.13,0.0
$NCOH,2025-11-21,38.63,44.54,38.63,43.44,0.0
