symbol,date,open,high,low,close,volume
$S5TH,2026-02-18,65.2,66.2,65.0,66.0,0.0
$S5TH,2026-02-19,64.41,64.41,63.41,64.01,0.0
$S5TH,2026-02-20,64.81,65.8,64.01,65.6,0.0
$S5TH,2026-02-23,65.2,65.2,62.82,63.41,0.0
$S5TH,2026-02-24,63.22,64.61,62.82,63.61,0.0
$S5TH,2026-02-25,61.63,63.22,61.43,63.02,0.0
$S5TH,2026-02-26,64.01,65.4,62.62,65.4,0.0
$S5TH,2026-02-27,63.41,65.6,63.02,65.6,0.0
$S5TH,2026-03-02,62.62,65.6,62.62,64.61,0.0
$S5TH,2026-03-03,58.05,62.62,58.05,61.03,0.0
$S5TH,2026-03-04,60.43,61.23,60.23,60.83,0.0
$S5TH,2026-03-05,59.44,59.44,55.86,58.25,0.0
$S5TH,2026-03-06,54.07,55.86,53.28,55.26,0.0
$S5TH,2026-03-09,50.49,56.26,50.49,55.26,0.0
$S5TH,2026-03-10,54.27,55.26,53.47,53.47,0.0
$S5TH,2026-03-11,52.08,52.48,51.49,51.68,0.0
$S5TH,2026-03-12,50.29,50.69,48.9,48.9,0.0
$S5TH,2026-03-13,50.09,50.09,47.51,47.91,0.0
$S5TH,2026-03-16,51.29,51.29,48.9,49.3,0.0
$S5TH,2026-03-17,51.68,51.68,49.9,50.09,0.0
$S5TH,2026-03-18,49.7,49.9,47.11,47.11,0.0
$S5TH,2026-03-19,45.32,47.51,44.53,46.91,0.0
$S5TH,2026-03-20,46.52,46.52,42.34,43.93,0.0
$S5TH,2026-03-23,47.31,48.7,46.91,47.11,0.0
$S5TH,2026-03-24,48.7,48.7,47.71,47.71,0.0
$S5TH,2026-03-25,49.1,49.1,47.31,48.11,0.0
$S5TH,2026-03-26,48.7,48.7,46.52,46.71,0.0
$S5TH,2026-03-27,44.73,44.93,42.34,42.94,0.0
$S5TH,2026-03-30,43.14,44.73,42.14,42.54,0.0
$S5TH,2026-03-31,42.54,47.31,42.54,47.31,0.0
$S5TH,2026-04-01,42.54,47.71,42.54,47.71,0.0
$S5TH,2026-04-02,45.52,48.31,45.52,48.31,0.0
$S5TH,2026-04-06,47.11,48.5,47.11,48.31,0.0
$S5TH,2026-04-07,47.51,48.31,46.52,48.11,0.0
$S5TH,2026-04-08,54.47,55.06,53.67,54.98,0.0
$S5TH,2026-04-09,53.98,55.57,53.58,55.37,0.0
$S5TH,2026-04-10,54.38,54.38,52.39,53.18,0.0
$S5TH,2026-04-13,53.38,55.57,51.99,55.37,0.0
$S5TH,2026-04-14,56.26,56.66,55.86,56.66,0.0
$S5TH,2026-04-15,55.66,56.06,54.67,54.87,0.0
$S5TH,2026-04-16,56.06,56.06,52.88,53.28,0.0
$S5TH,2026-04-17,57.25,60.43,57.25,60.03,0.0
$S5TH,2026-04-20,58.64,59.24,58.25,59.04,0.0
$S5TH,2026-04-21,58.05,58.44,56.26,56.26,0.0
$S5TH,2026-04-22,58.64,58.64,55.66,56.66,0.0
$S5TH,2026-04-23,56.85,57.05,54.87,55.66,0.0
$S5TH,2026-04-24,54.47,55.46,54.47,54.67,0.0
$S5TH,2026-04-27,55.86,55.86,55.06,55.06,0.0
$S5TH,2026-04-28,55.46,55.46,53.87,55.26,0.0
$S5TH,2026-04-29,55.46,55.46,53.28,53.67,0.0
$S5TH,2026-04-30,56.85,57.45,56.46,57.25,0.0
$S5TH,2026-05-01,57.65,58.05,56.06,56.85,0.0
$S5TH,2026-05-04,57.25,57.25,52.88,53.47,0.0
$S5TH,2026-05-05,53.87,55.46,53.87,54.47,0.0
$S5TH,2026-05-06,56.06,56.66,55.46,55.86,0.0
$S5TH,2026-05-07,56.26,56.85,54.27,55.26,0.0
$S5TH,2026-05-08,54.47,55.06,52.88,52.98,0.0
$S5TH,2026-05-11,53.98,54.58,52.78,53.98,0.0
$S5TH,2026-05-12,52.58,54.18,51.79,53.87,0.0
$S5TH,2026-05-13,52.68,53.87,51.68,52.68,0.0
$S5TH,2026-05-14,53.08,53.87,52.88,53.87,0.0
$S5TH,2026-05-15,53.08,53.08,49.5,50.89,0.0
$S5TH,2026-05-18,50.49,52.48,50.49,52.48,0.0
$S5TH,2026-05-19,49.5,52.48,49.5,50.69,0.0
$S5TH,2026-05-20,51.09,54.47,51.09,53.67,0.0
$S5TH,2026-05-21,52.08,55.26,52.08,55.17,0.0
$S5TH,2026-05-22,55.97,56.77,55.57,56.37,0.0
$S5TH,2026-05-26,57.76,58.16,56.77,57.25,0.0
$S5TH,2026-05-27,58.44,59.24,57.85,57.85,0.0
$S5TH,2026-05-28,58.64,59.44,57.25,57.25,0.0
$S5TH,2026-05-29,56.46,56.85,55.06,55.26,0.0
