symbol,date,open,high,low,close,volume
$S5TW,2025-08-11,50.69,50.69,42.94,45.41,0.0
$S5TW,2025-08-12,48.2,55.57,47.01,55.57,0.0
$S5TW,2025-08-13,60.95,65.6,56.77,65.53,0.0
$S5TW,2025-08-14,57.85,60.03,55.66,57.85,0.0
$S5TW,2025-08-15,57.65,59.04,51.68,51.68,0.0
$S5TW,2025-08-18,48.9,53.87,48.9,51.29,0.0
$S5TW,2025-08-19,55.06,63.22,55.06,59.64,0.0
$S5TW,2025-08-20,62.62,65.8,59.24,62.62,0.0
$S5TW,2025-08-21,58.44,61.63,55.86,58.25,0.0
$S5TW,2025-08-22,78.13,80.11,77.33,78.72,0.0
$S5TW,2025-08-25,76.34,76.73,68.58,68.58,0.0
$S5TW,2025-08-26,70.17,70.17,65.6,68.78,0.0
$S5TW,2025-08-27,68.98,73.35,68.98,72.76,0.0
$S5TW,2025-08-28,68.58,68.78,63.22,68.78,0.0
$S5TW,2025-08-29,69.58,69.58,64.21,67.59,0.0
$S5TW,2025-09-02,51.09,55.26,46.91,53.28,0.0
$S5TW,2025-09-03,49.9,52.28,44.73,52.08,0.0
$S5TW,2025-09-04,50.69,58.64,49.1,58.64,0.0
$S5TW,2025-09-05,65.2,65.2,50.29,55.06,0.0
$S5TW,2025-09-08,43.73,55.06,43.73,55.06,0.0
$S5TW,2025-09-09,51.68,51.68,45.32,48.11,0.0
$S5TW,2025-09-10,46.71,48.5,38.56,42.54,0.0
$S5TW,2025-09-11,55.66,62.42,54.87,62.42,0.0
$S5TW,2025-09-12,61.03,61.03,53.28,53.28,0.0
$S5TW,2025-09-15,51.29,55.06,46.52,46.71,0.0
$S5TW,2025-09-16,45.12,45.12,37.57,38.76,0.0
$S5TW,2025-09-17,49.9,57.25,41.55,42.74,0.0
$S5TW,2025-09-18,45.32,51.68,44.93,48.5,0.0
$S5TW,2025-09-19,45.52,47.91,42.34,45.52,0.0
$S5TW,2025-09-22,39.56,46.91,38.96,44.93,0.0
$S5TW,2025-09-23,53.47,53.67,47.51,48.7,0.0
$S5TW,2025-09-24,50.69,50.69,44.53,45.92,0.0
$S5TW,2025-09-25,40.95,42.14,34.19,37.97,0.0
$S5TW,2025-09-26,49.9,51.09,45.92,51.09,0.0
$S5TW,2025-09-29,51.68,53.08,48.5,52.88,0.0
$S5TW,2025-09-30,52.08,56.85,47.11,56.85,0.0
$S5TW,2025-10-01,56.66,56.66,49.9,54.87,0.0
$S5TW,2025-10-02,52.48,55.86,49.1,55.06,0.0
$S5TW,2025-10-03,59.64,64.21,59.44,59.44,0.0
$S5TW,2025-10-06,57.65,58.25,54.47,54.87,0.0
$S5TW,2025-10-07,54.07,54.07,50.29,51.29,0.0
$S5TW,2025-10-08,48.31,53.87,48.31,52.28,0.0
$S5TW,2025-10-09,52.28,52.88,43.53,44.53,0.0
$S5TW,2025-10-10,44.53,47.71,27.43,27.43,0.0
$S5TW,2025-10-13,34.59,35.78,31.61,34.39,0.0
$S5TW,2025-10-14,32.8,46.91,32.8,42.14,0.0
$S5TW,2025-10-15,48.31,54.27,36.58,42.74,0.0
$S5TW,2025-10-16,43.73,43.73,32.0,33.79,0.0
$S5TW,2025-10-17,36.58,41.94,33.39,40.35,0.0
$S5TW,2025-10-20,48.5,53.47,48.5,52.88,0.0
$S5TW,2025-10-21,53.28,63.81,52.48,60.43,0.0
$S5TW,2025-10-22,57.65,61.63,48.5,50.29,0.0
$S5TW,2025-10-23,54.27,57.85,50.69,56.66,0.0
$S5TW,2025-10-24,64.81,64.81,57.65,57.65,0.0
$S5TW,2025-10-27,62.82,62.82,58.84,62.62,0.0
$S5TW,2025-10-28,54.67,57.45,49.1,49.1,0.0
$S5TW,2025-10-29,43.53,43.73,33.39,35.78,0.0
