open_time,open,high,low,close,volume
1750046400000,21554.0,21999.5,21501.75,21941.5,336301.0
1750132800000,21950.0,21952.0,21685.0,21730.5,173026.0
1750219200000,21705.0,21872.5,21640.5,21720.25,0.0
1750392000000,21731.0,21896.5,21435.5,21889.890625,649884.0
1750651200000,21648.25,22093.0,21566.75,22073.5,549766.0
1750737600000,22079.0,22448.25,22065.75,22412.75,447975.0
1750824000000,22412.0,22548.25,22384.5,22461.0,397611.0
1750910400000,22461.25,22694.0,22437.75,22669.25,422397.0
1750996800000,22676.25,22825.5,22600.0,22751.5,487835.0
1751256000000,22751.5,22934.75,22751.5,22893.25,434250.0
1751342400000,22867.5,22914.75,22594.5,22692.75,495079.0
1751428800000,22694.5,22858.75,22582.0,22843.0,408882.0
1751549400000,22845.0,23102.5,22827.0,23062.5,0.0
1751601600000,23059.25,23062.5,22882.0,22906.75,0.0
1751860800000,22970.0,23028.5,22779.75,22884.75,537930.0
1751947200000,22837.75,22972.75,22808.5,22896.75,420913.0
1752033600000,22906.5,23112.0,22843.5,23052.75,450523.0
1752120000000,23041.0,23090.0,22901.25,23013.25,391782.0
1752206400000,23011.75,23048.75,22831.5,22959.0,461057.0
1752465600000,22860.75,23066.5,22803.0,23035.5,414465.0
1752552000000,23034.25,23222.75,22996.0,23056.75,524056.0
1752638400000,23018.75,23100.0,22835.5,23076.5,548602.0
1752724800000,23065.5,23279.75,23017.0,23251.0,445290.0
1752811200000,23261.25,23320.75,23169.5,23224.25,450704.0
1753070400000,23232.5,23424.75,23203.75,23342.0,398833.0
1753156800000,23339.5,23367.0,23108.0,23226.25,537829.0
1753243200000,23191.25,23418.0,23146.75,23310.75,512963.0
1753329600000,23402.25,23424.5,23298.25,23377.5,435559.0
1753416000000,23391.5,23476.0,23330.75,23421.25,395469.0
1753675200000,23520.0,23585.25,23436.75,23491.25,424393.0
1753761600000,23504.25,23652.5,23421.25,23452.0,538169.0
1753848000000,23452.0,23689.0,23356.5,23480.5,538732.0
1753934400000,23705.0,23845.0,23290.5,23365.0,739642.0
1754020800000,23308.5,23347.5,22775.0,22883.75,803558.0
1754280000000,22850.0,23352.5,22821.75,23296.5,472671.0
1754366400000,23354.0,23404.25,23084.5,23132.0,542676.0
1754452800000,23091.75,23445.25,23045.5,23422.75,527514.0
1754539200000,23418.5,23671.0,23329.0,23496.25,561716.0
1754625600000,23518.25,23767.75,23503.0,23713.75,454190.0
1754884800000,23764.0,23804.5,23587.5,23637.5,443981.0
1754971200000,23635.0,23953.5,23596.0,23938.0,488577.0
1755057600000,23945.0,24068.5,23886.0,23946.5,453506.0
1755144000000,23927.75,24007.75,23793.25,23930.5,492051.0
1755230400000,23888.75,23963.0,23734.5,23804.0,441888.0
1755489600000,23795.0,23881.75,23719.0,23797.75,399622.0
1755576000000,23800.75,23838.0,23426.0,23469.5,557582.0
1755662400000,23461.0,23485.5,23035.0,23324.0,713574.0
1755748800000,23323.0,23369.25,23119.0,23219.75,525924.0
1755835200000,23225.25,23650.0,23076.75,23569.75,490867.0
1756094400000,23602.0,23616.25,23443.25,23498.25,399485.0
1756180800000,23505.75,23611.0,23371.5,23591.5,443746.0
1756267200000,23604.0,23689.0,23434.75,23628.75,436560.0
1756353600000,23542.25,23803.75,23487.5,23769.0,486265.0
1756440000000,23760.5,23762.0,23397.5,23461.75,0.0
1756785600000,23479.0,23552.5,23025.25,23275.0,744115.0
1756872000000,23382.0,23525.25,23298.25,23448.75,563651.0
1756958400000,23456.75,23708.75,23410.0,23668.0,484986.0
1757044800000,23700.0,23902.0,23505.0,23684.0,674088.0
1757304000000,23673.5,23888.0,23650.25,23799.75,457632.0
1757390400000,23799.0,23921.25,23726.0,23874.0,473187.0
1757476800000,23898.5,24044.25,23785.0,23877.75,521709.0
1757563200000,23853.75,24046.0,23838.0,24017.75,445071.0
1757649600000,24028.25,24159.0,23969.0,24113.25,425565.0
1757908800000,24115.25,24315.5,24076.0,24309.25,366064.0
1757995200000,24290.0,24403.5,24258.25,24284.0,211077.0
1758081600000,24290.0,24312.5,24003.75,24222.5,171533.0
1758168000000,24250.25,24569.5,24248.5,24460.25,106669.0
1758254400000,24468.25,24575.0,24412.5,24568.0703125,505600.0
1758513600000,24850.0,25027.25,24748.75,25003.0,481197.0
1758600000000,24995.0,25026.0,24780.5,24827.25,564182.0
1758686400000,24839.5,24913.5,24627.0,24739.25,530441.0
1758772800000,24746.0,24793.5,24422.5,24629.25,710112.0
1758859200000,24642.5,24747.5,24520.0,24726.75,548790.0
1759118400000,24726.5,24975.5,24721.75,24837.75,508361.0
1759204800000,24817.75,24913.75,24722.25,24901.75,513254.0
1759291200000,24843.0,25036.75,24633.25,25017.5,474674.0
1759377600000,25009.25,25180.0,24993.75,25110.0,460294.0
1759464000000,25101.5,25196.5,24923.25,24992.0,490721.0
1759723200000,25000.0,25252.75,24995.0,25184.75,414908.0
1759809600000,25184.5,25275.0,24984.75,25039.25,539431.0
1759896000000,25059.75,25364.75,25026.25,25331.0,451309.0
1759982400000,25351.5,25394.0,25160.75,25289.25,500933.0
1760068800000,25287.75,25388.0,24158.5,24397.0,934374.0
